-0.1585090885741831,0.3958930748085073,0.08563215806729313
-0.11435940641892317,0.45650215888383217,0.08669128760509201
-0.06017367833979223,0.22195814983801468,0.12124577010816481
0.05736441906331415,-0.0012851937129117544,0.0762407366064346
-0.22562179911622768,0.4161946943609815,0.08758474277088746
-0.13017597983040788,0.20328519919459134,0.12625657523927683
-0.03459341767469153,-0.036934496163475244,0.07905994941224478
-0.22567119508663544,0.5810233875875297,0.08405272886554783
-0.29822148135177845,0.7556618325383644,0.09733414006913636
-0.34901740603799514,0.8731587226012464,0.11398527645974632
-0.3439512977493444,0.8572058145062067,0.11457956827613748
-0.43214889578120763,0.7389085901082694,0.09721393327387823
-0.4784281997318684,0.5167712164204478,0.10731029943250042
-0.35385021602500044,0.5119281278666329,0.17232347930373368
-0.18433571574341287,0.8257673301655304,0.09167416630305474
-0.10915383743143713,0.5868384019735766,0.04766175133443207
-0.05986318837449356,0.539668517279245,0.13685854009890158
